p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.50032081329615e-104,2.29248271803487,0.169,0.04,7.954767069582279e-100,9,XLOC-003099#XLOC-003099
1.4439061257098999e-98,2.28321536993999,0.183,0.047,2.55224846780482e-94,9,XLOC-027149#SAXO1-MACFA#Q4R7D3
5.4525832070410895e-98,5.56108350191805,0.025,0.001,9.63798607676583e-94,9,XLOC-003257#TRAF4-MOUSE#Q61382
1.81314292865323e-96,1.69889195361106,0.257,0.083,3.20491144068744e-92,9,XLOC-023810#MK07-BOVIN#A5PKJ4
4.999200134309259e-95,-0.658574957474032,0.743,0.516,8.836586157405049e-91,9,XLOC-013506#GAPR1-HUMAN#Q9H4G4
8.496710447012308e-94,2.06441849677296,0.202,0.057,1.5018785386139e-89,9,XLOC-020200#POMT2-DANRE#F1Q8R9
4.05954230939405e-92,0.368879019919967,1,1,7.17564698608493e-88,9,novel-gene-chr4-1618#novel-gene-chr4-1618
7.44886180974176e-92,3.07890486829153,0.048,0.004,1.3166608134899498e-87,9,XLOC-014406#ADRB1-XENLA#O42574
6.67162306490907e-91,1.94420813266985,0.171,0.044,1.17927609295333e-86,9,XLOC-010570#ACHA7-HUMAN#P36544
3.690494916945039e-89,2.40460184097302,0.103,0.018,6.52331881519206e-85,9,XLOC-022355#XLOC-022355
8.659157622929188e-89,4.31799578491811,0.032,0.002,1.5305927014289598e-84,9,XLOC-027009#ACHA3-HUMAN#P32297
2.9590974410895293e-84,2.67786912519709,0.105,0.02,5.2305006368698496e-80,9,XLOC-005674#FAO2-LOTJA#B5WWZ9
8.56665411957581e-84,1.81241830493521,0.206,0.063,1.51424178217622e-79,9,gene-evm.model.ptg000001l.25-1#gene-evm.model.ptg000001l.25
1.79037937078721e-83,3.32412335636014,0.053,0.005,3.1646745758034805e-79,9,XLOC-013167#ADAM9-HUMAN#Q13443
6.808834965694339e-83,1.38416611645939,0.176,0.049,1.20352966853613e-78,9,XLOC-005602#XLOC-005602
1.66889448944921e-81,2.04907037189489,0.158,0.041,2.9499378995504296e-77,9,XLOC-012289#EFC4B-HUMAN#Q9BSW2
1.77103904569822e-81,3.01089237249092,0.075,0.011,3.1304886171761796e-77,9,gene-evm.model.ptg000004l.283#gene-evm.model.ptg000004l.283
1.2601171088925799e-80,2.66388701696531,0.089,0.015,2.22738300167853e-76,9,XLOC-014575#XLOC-014575
2.30706968848016e-79,1.98914313483508,0.144,0.036,4.0779763813575297e-75,9,gene-evm.model.ptg000001l.859#gene-evm.model.ptg000001l.859
1.26416100797248e-76,1.68928106405861,0.202,0.065,2.23453099769215e-72,9,gene-evm.model.ptg000002l.141#MED24-XENLA#Q6PI53
4.656273861538929e-75,0.988129401672573,0.614,0.395,8.23042967765621e-71,9,XLOC-011741#RDHE2-HUMAN#Q8N3Y7
6.762714106860639e-75,0.972624398750058,0.633,0.397,1.1953773455286899e-70,9,XLOC-024265#HPPD-DANRE#Q6TGZ5
5.56829846431572e-74,2.00138750780324,0.109,0.023,9.842524365524459e-70,9,XLOC-019624#XLOC-019624
1.31633554780803e-73,1.58991568256905,0.241,0.088,2.32675471430547e-69,9,XLOC-005065#XLOC-005065
1.4304617444621902e-73,2.67763248711159,0.08,0.013,2.5284841795113697e-69,9,XLOC-022034#XLOC-022034
3.29983701022512e-73,2.08884703624901,0.107,0.023,5.832791899273909e-69,9,gene-evm.model.ptg000013l.882#gene-evm.model.ptg000013l.882
6.79101246590155e-72,4.21636016696336,0.053,0.006,1.2003793634727602e-67,9,gene-evm.model.ptg000030l.115#gene-evm.model.ptg000030l.115
1.5617246651693799e-71,0.594831162400795,0.925,0.831,2.7605045181534e-67,9,XLOC-005020#PDIA1-RABIT#P21195
3.14552396143753e-71,2.67046947462001,0.077,0.013,5.560028154236971e-67,9,XLOC-013738#MFSD6-MOUSE#Q8CBH5
5.1815638685158296e-70,2.88455028524584,0.059,0.008,9.15893229398859e-66,9,XLOC-004683#AGRD1-MOUSE#Q80T32
9.49631131984696e-69,1.94996922858996,0.146,0.041,1.67856798889615e-64,9,XLOC-006242#THIL-RHIME#P50174
1.07141363628401e-66,2.73140120898744,0.072,0.012,1.89383074349562e-62,9,XLOC-009046#B4GT1-MOUSE#P15535
2.30682614229634e-66,2.72151558533678,0.062,0.009,4.07754588912301e-62,9,gene-evm.model.ptg000031l.308#DYL5B-XENLA#A2VDD2
4.43829757701819e-66,0.438060303674824,0.984,0.967,7.84513479713734e-62,9,XLOC-009501#TBA1A-CHICK#P02552
7.58094317332551e-66,0.56453712773865,0.9,0.79,1.3400075153170201e-61,9,XLOC-021553#BTG1-CHICK#P34743
1.16367946635348e-64,4.61761536656419,0.033,0.003,2.05691982472641e-60,9,XLOC-003584#PMGT1-BOVIN#Q5EAB6
1.20914866895055e-64,3.25515042007561,0.048,0.006,2.13729118723699e-60,9,XLOC-024202#B4GT1-MOUSE#P15535
3.75236041036906e-62,2.2785820572097,0.095,0.021,6.63267226136835e-58,9,XLOC-020800#XLOC-020800
4.25378669599429e-61,3.21079110643828,0.04,0.004,7.51899336383951e-57,9,gene-evm.model.ptg000012l.2#gene-evm.model.ptg000012l.2
1.08718324632571e-59,3.31033564548248,0.043,0.005,1.9217051062053197e-55,9,XLOC-004492#ACHA2-HUMAN#Q15822
3.5132571026948202e-59,1.64292422352502,0.173,0.059,6.2100332547233695e-55,9,XLOC-010031#ACHB4-BOVIN#Q8SPU6
6.84648002853877e-59,1.72983140009808,0.12,0.032,1.21018380984451e-54,9,XLOC-025020#TRAF4-MOUSE#Q61382
2.42107445507696e-58,0.419767442106806,0.979,0.946,4.2794912067940396e-54,9,XLOC-003589#JUND-CHICK#P27921
2.69237072155541e-57,6.06756101101727,0.012,0,4.75903448742135e-53,9,gene-evm.model.ptg000007l.172-1
8.06048211869516e-57,2.5345425312573,0.061,0.01,1.42477081930056e-52,9,XLOC-025697#FIBA-APOPA#P19477
1.14192261857872e-56,2.00465939952048,0.096,0.023,2.0184624205997402e-52,9,XLOC-020190#XLOC-020190
2.6699876038534696e-56,1.52404075659387,0.176,0.062,4.71947008857139e-52,9,XLOC-002473#CAC1A-APIME#C9D7C2
1.55934835483849e-55,-0.670248358491183,0.998,0.999,2.75630415201251e-51,9,XLOC-004083#ACT-HYDVU#P17126
1.9104477724865197e-55,2.09982139516647,0.075,0.015,3.37690748264717e-51,9,XLOC-002007#FCNV4-CERRY#D8VNT0
8.65436778080626e-55,2.96143335999686,0.05,0.007,1.52974604893532e-50,9,XLOC-024984#B4GT1-MOUSE#P15535
7.5419473233551e-54,3.29048840831172,0.034,0.004,1.3331146088762499e-49,9,XLOC-009238#XLOC-009238
2.00103653091784e-53,0.292296987461968,0.394,0.217,3.53703217205037e-49,9,XLOC-014232#XLOC-014232
6.61379580848905e-52,2.66921819018748,0.044,0.006,1.16905454710852e-47,9,XLOC-024875#XLOC-024875
3.20971498148934e-51,1.67219687226474,0.194,0.076,5.673492201280551e-47,9,XLOC-021690#UXS1-MOUSE#Q91XL3
5.32945060345915e-50,2.5570937497865,0.067,0.014,9.42033688667439e-46,9,XLOC-005017#XLOC-005017
2.2929409686294098e-49,2.00731778930123,0.085,0.021,4.05300245614935e-45,9,XLOC-019912#KCND1-MOUSE#Q03719
2.5459901321281798e-49,1.73257171963186,0.139,0.046,4.50029215754977e-45,9,gene-evm.model.ptg000024l.812-1#DCDC2-MOUSE#Q5DU00
4.03378920934346e-49,3.17857007746939,0.039,0.005,7.13012580643549e-45,9,XLOC-003125#PMGT1-BOVIN#Q5EAB6
4.56675487013553e-48,0.478021765800929,0.895,0.798,8.07219590845156e-44,9,XLOC-025583#XLOC-025583
1.12169723698371e-47,2.58551343825605,0.049,0.008,1.9827120360924094e-43,9,XLOC-005093#BRE4-CAEBR#A8Y1P7
3.7219518047316903e-47,1.52431346307233,0.165,0.061,6.578922010043738e-43,9,XLOC-007153#TXND3-HELCR#P90666
4.3132851638320204e-47,0.97729227407222,0.418,0.247,7.624162855589479e-43,9,XLOC-021432#S20A1-FELCA#O97596
7.410489826975831e-47,1.94754623824794,0.088,0.022,1.3098781818162498e-42,9,XLOC-011426#PMGT1-BOVIN#Q5EAB6
8.94338102603422e-46,2.36952686061116,0.057,0.011,1.58083203016181e-41,9,XLOC-022244#XLOC-022244
2.1850501391246997e-45,2.45346260860395,0.064,0.013,3.8622946259168197e-41,9,XLOC-025692#CIB2-MOUSE#Q9Z309
4.4409572163720895e-45,4.14920829857555,0.06,0.012,7.8498359756593e-41,9,XLOC-009925#XLOC-009925
5.2696232998643194e-45,1.40279963238635,0.137,0.047,9.31458614484016e-41,9,XLOC-006812#XLOC-006812
1.0226533995775499e-44,1.56278615583845,0.112,0.034,1.80764214909327e-40,9,XLOC-013351#XLOC-013351
4.7340358957034495e-44,1.12020554532141,0.19,0.078,8.367881849245409e-40,9,gene-evm.model.ptg000055l.278-1#gene-evm.model.ptg000055l.278
3.3494586783310094e-43,4.82968059332515,0.015,0.001,5.92050315981789e-39,9,XLOC-011084#XLOC-011084
5.998662960547309e-43,1.51991761903363,0.142,0.051,1.06032366490634e-38,9,XLOC-004941#XLOC-004941
6.866587263885118e-43,2.74410698397136,0.043,0.007,1.21373796476433e-38,9,XLOC-022937#MGT5A-CRIGR#P97259
9.134654076924218e-43,2.67801433373599,0.05,0.009,1.61464145463713e-38,9,XLOC-011730#RWA1-ARATH#Q8L7C8
1.5898627422048798e-42,1.53609029701289,0.143,0.052,2.81024138312135e-38,9,XLOC-005523#XLOC-005523
1.7568431530331497e-42,2.02153706937008,0.091,0.026,3.10539595730139e-38,9,XLOC-002878#LMX1B-XENLA#Q8UVR3
6.479353539155479e-42,1.06885919877587,0.221,0.099,1.14529053158112e-37,9,XLOC-011323#XLOC-011323
1.37057381719629e-41,2.72106095082171,0.043,0.007,2.42262627927616e-37,9,XLOC-000064#XLOC-000064
9.09825434018169e-41,1.54820567971084,0.126,0.043,1.60820743717052e-36,9,XLOC-002280#CAC1A-APIME#C9D7C2
3.06579752704289e-40,1.17080589318449,0.121,0.041,5.41910370880101e-36,9,XLOC-021643#XLOC-021643
8.295154928835989e-40,3.33262145932482,0.025,0.002,1.46625158522105e-35,9,XLOC-011774#XLOC-011774
9.009723045657809e-40,1.04869991981627,0.304,0.162,1.59255864555047e-35,9,XLOC-022958#TEAD4-HUMAN#Q15561
1.18794173905248e-39,1.88536646228879,0.089,0.025,2.0998058179491698e-35,9,XLOC-014490#RAP1-CAEEL#Q18246
2.53033494093418e-39,0.783291792106252,0.332,0.18,4.47262004159525e-35,9,XLOC-022350#XLOC-022350
4.07871219028667e-39,-0.292610854082874,0.983,0.992,7.209531667550729e-35,9,XLOC-013342#HSP7C-BOVIN#P19120
1.00030162546289e-38,1.27154667377834,0.217,0.103,1.76813315316821e-34,9,gene-evm.model.ptg000027l.117#HXK4-MOUSE#P52792
3.32648573123242e-38,3.99259656815207,0.016,0.001,5.8798961785264196e-34,9,XLOC-023984#XLOC-023984
3.62828427273112e-38,5.24628409066119,0.01,0,6.41335528047953e-34,9,XLOC-025171#XLOC-025171
1.18428917400803e-37,2.17065989122251,0.064,0.015,2.0933495439766e-33,9,XLOC-001704#ACHA7-MOUSE#P49582
1.79551460837781e-37,1.28147208396615,0.199,0.091,3.17375162176861e-33,9,gene-evm.model.ptg000012l.869#PLCB1-RAT#P10687
2.65764941324819e-37,0.910532796173704,0.404,0.25,4.6976611028574895e-33,9,gene-evm.model.ptg000031l.293#gene-evm.model.ptg000031l.293
2.92306743709815e-37,0.849694237444221,0.456,0.298,5.16681400181469e-33,9,gene-evm.model.ptg000035l.398
3.57756285768242e-37,1.0979806108227,0.298,0.163,6.32370010723944e-33,9,XLOC-025395#F16P2-BOVIN#Q2KJJ9
1.6999536055954e-36,0.492850132774991,0.788,0.664,3.00483799325043e-32,9,XLOC-019649#XLOC-019649
5.804033223762489e-36,0.913720224582596,0.328,0.186,1.02592091263226e-31,9,XLOC-013800#CF210-HUMAN#Q0VFZ6
1.01555644515365e-35,1.15684802233863,0.167,0.071,1.79509757245358e-31,9,XLOC-004638#PK1L2-HUMAN#Q7Z442
3.4563590451584595e-35,-0.500012032297762,0.705,0.815,6.1094602482220995e-31,9,XLOC-005685#RZ1A-ARATH#Q9LIN3
3.9233037412812996e-35,2.56736771036138,0.035,0.006,6.934831693088819e-31,9,gene-evm.model.ptg000005l.832#CDPKK-ORYSJ#Q84SL0
8.885650558398839e-35,1.17383576421846,0.204,0.097,1.5706275927025799e-30,9,XLOC-010037#CD151-CHLAE#P61170
2.3989286445315e-34,1.63743755146461,0.1,0.034,4.24034627207387e-30,9,XLOC-013335#GLT13-HUMAN#Q8IUC8
1.0716008421403699e-33,1.00847523978371,0.247,0.127,1.89416164856733e-29,9,XLOC-016306#TEKT2-HUMAN#Q9UIF3
1.11226558436092e-33,1.05849501381484,0.232,0.118,1.9660406469163698e-29,9,XLOC-012399#PPD-STRVT#O86938
2.2226060248305098e-33,2.96449837972487,0.03,0.004,3.92867840949042e-29,9,XLOC-019711#GP2-CANLF#P25291
3.77687588365674e-33,2.45892762709506,0.052,0.012,6.67600581195165e-29,9,XLOC-023241#HRH2-GORGO#Q76MS7
3.9929906711721095e-33,2.39758627918899,0.039,0.007,7.05801031036382e-29,9,XLOC-026676#EMX1-XENTR#Q6GLB9
4.7681597184689695e-33,1.19715944014083,0.121,0.046,8.42819911836575e-29,9,gene-evm.model.ptg000013l.805#CAB32-DROME#P41044
2.14156057362504e-32,2.36596629274831,0.043,0.009,3.78542246993962e-28,9,XLOC-014410#TMC5-RAT#Q5M7W4
3.02832534053123e-32,5.15066584292799,0.012,0.001,5.352867871923e-28,9,XLOC-024838#XLOC-024838
6.78711196146318e-32,0.617900693668388,0.617,0.479,1.1996899103082299e-27,9,XLOC-008042#XLOC-008042
6.92824153800344e-32,-1.00099349542455,0.859,0.901,1.22463597425749e-27,9,XLOC-014209#XLOC-014209
1.11604083134774e-31,1.90242962570473,0.056,0.014,1.97271377349026e-27,9,XLOC-003602#MGT4C-DANRE#Q5U3T0
1.15733085002881e-31,3.12858720218808,0.017,0.002,2.04569801051093e-27,9,XLOC-026219#ACHA7-BOVIN#P54131
4.063141720396129e-31,2.08183876334565,0.05,0.012,7.1820093049722e-27,9,gene-evm.model.ptg000007l.570#ALDH2-HUMAN#P05091
6.231641537499029e-31,0.437058892174242,0.852,0.76,1.10150495816833e-26,9,gene-evm.model.ptg000007l.531#CHD1-HUMAN#O14646
1.10531062627534e-30,2.65761632061291,0.036,0.007,1.9537470630043e-26,9,XLOC-009346#CAD23-HUMAN#Q9H251
1.58484027001078e-30,2.85768245812816,0.03,0.005,2.80136366127105e-26,9,XLOC-006904#XLOC-006904
2.1396916074988798e-30,0.608373528174946,0.621,0.48,3.78211888541501e-26,9,XLOC-013030#PCBP4-HUMAN#P57723
2.2474551696293497e-30,1.82581080095915,0.068,0.02,3.9726017578368396e-26,9,gene-evm.model.ptg000009l.1050#gene-evm.model.ptg000009l.1050
2.40045216621636e-30,0.493059893191623,0.783,0.681,4.24303924900405e-26,9,gene-evm.model.ptg000005l.845#G3P-PELSI#Q5R2J2
3.0705653444972196e-30,2.23728964657105,0.054,0.014,5.42753130293328e-26,9,XLOC-023152#TBC31-XENTR#Q6DEY8
7.13950974592473e-30,1.52594720286476,0.136,0.058,1.2619797426896498e-25,9,gene-evm.model.ptg000015l.82-1#LMTD1-MACFA#Q4R899
1.60253894026865e-29,1.388560630632,0.057,0.015,2.8326478308188697e-25,9,XLOC-010966#XLOC-010966
2.51835319387955e-29,1.41317953538223,0.121,0.049,4.4514411055015e-25,9,XLOC-022223#DSCA1-DROME#Q0E9H9
2.7414804660337e-29,1.502929752691,0.117,0.047,4.84584087176117e-25,9,XLOC-002920#XLOC-002920
9.28531774150786e-29,1.34683919772589,0.088,0.03,1.64127276398893e-24,9,gene-evm.model.ptg000009l.1111#CCD81-RAT#Q5XIN9
2.17130374524748e-28,0.622302843332368,0.642,0.522,3.83799650009945e-24,9,XLOC-020310#MDHC-CHICK#Q5ZME2
4.2477415038345e-28,1.11963183505682,0.126,0.053,7.50830788217786e-24,9,XLOC-004436#PK1L2-MOUSE#Q7TN88
1.2311169441617999e-27,0.522615912241209,0.564,0.416,2.1761223105003897e-23,9,gene-evm.model.ptg000055l.146#gene-evm.model.ptg000055l.146
1.89047609373445e-27,1.37998625356844,0.092,0.033,3.34160554328501e-23,9,gene-evm.model.ptg000001l.202#gene-evm.model.ptg000001l.202
1.94831245013477e-27,2.50956850127113,0.035,0.007,3.44383708685821e-23,9,XLOC-022882#GBRR1-HUMAN#P24046
2.01729582029886e-27,2.5170157868535,0.035,0.007,3.5657720919602696e-23,9,XLOC-013113#XLOC-013113
2.5330548577527698e-27,0.392766137801384,0.77,0.648,4.4774277665638e-23,9,XLOC-026021#B2CL1-MOUSE#Q64373
2.8908443313992e-27,0.947109002609208,0.22,0.117,5.1098564401812196e-23,9,XLOC-022018#XLOC-022018
3.58345662354104e-27,2.27417679330516,0.041,0.009,6.334117927771139e-23,9,XLOC-003418#USOM5-ACRMI#B8VIU6
6.98878854503177e-27,1.80044873494317,0.065,0.02,1.2353382632198199e-22,9,XLOC-012495#KCNK3-MOUSE#O35111
8.281806307840359e-27,-1.13681272029691,0.38,0.498,1.46389208297386e-22,9,novel-gene-chr10-2115#novel-gene-chr10-2115
1.08216456539194e-26,1.24651034087549,0.13,0.056,1.9128340857868e-22,9,XLOC-015826#XLOC-015826
2.02203404919449e-26,1.58392974164439,0.084,0.03,3.5741473853561696e-22,9,XLOC-023029#UBIQP-XENLA#P62972
2.03041808777969e-26,7.29684695495556,0.005,0,3.58896701195939e-22,9,gene-evm.model.ptg000010l.338-1
2.56451013848565e-26,4.8124801725203,0.008,0,4.533028120787229e-22,9,XLOC-010064#XLOC-010064
9.57898597141011e-26,1.25748597067607,0.092,0.034,1.69318156030645e-21,9,XLOC-015150#XLOC-015150
9.68983052596547e-26,0.845775822962277,0.317,0.2,1.7127744437696602e-21,9,XLOC-001016#NDUA5-BOVIN#P23935
1.3936563354033899e-25,1.0683316110213401,0.163,0.079,2.46342693845904e-21,9,XLOC-009160#XLOC-009160
1.7654184115899098e-25,0.824952237303529,0.214,0.114,3.12055358432633e-21,9,XLOC-004349#XLOC-004349
2.7757681119960196e-25,1.36153805363424,0.106,0.043,4.90644771476416e-21,9,XLOC-020595#ARMT1-XENTR#Q6DJA3
3.52520182870339e-25,0.670615910940688,0.434,0.3,6.23114675241612e-21,9,XLOC-024467#XBP1-RAT#Q9R1S4
6.173271112202329e-25,1.2839773575182,0.096,0.037,1.09118740179288e-20,9,XLOC-021535#FLTOP-NEMVE#A7RR34
7.452150265349779e-25,0.979126984597202,0.159,0.077,1.31724208090323e-20,9,XLOC-021843#CFA91-HUMAN#Q7Z4T9
7.611220521988949e-25,3.37801633980944,0.013,0.001,1.3453593394667699e-20,9,XLOC-014549#XLOC-014549
8.056136749994529e-25,6.80999665204446,0.004,0,1.42400273192903e-20,9,gene-evm.model.ptg000001l.379
8.401334728214138e-25,1.15755847709539,0.137,0.062,1.48501992655913e-20,9,XLOC-014470#DYRK2-CHICK#Q5ZIU3
1.07587066668096e-24,0.990772801636631,0.224,0.125,1.9017089904252698e-20,9,XLOC-026194#NEU1B-MOUSE#Q0MW30
1.31417672252378e-24,1.91982244155381,0.051,0.014,2.32293877473304e-20,9,XLOC-011537#XLOC-011537
1.68461249484393e-24,1.63490144686036,0.069,0.023,2.9777210458861396e-20,9,XLOC-000153#AVIL-MOUSE#O88398
2.15483082327096e-24,2.43739937264275,0.024,0.004,3.8088789632137497e-20,9,XLOC-013749#KCNQ4-HUMAN#P56696
3.72707211196472e-24,2.59801246600894,0.025,0.004,6.58797266510884e-20,9,gene-evm.model.ptg000007l.603-1#IQGA1-HUMAN#P46940
5.2032839240456996e-24,1.08589354953482,0.135,0.062,9.197324664143179e-20,9,XLOC-021255#DRC9-MOUSE#Q80W32
5.20878572735641e-24,0.933174971708673,0.189,0.1,9.2070496516752e-20,9,XLOC-005108#UTRN-HUMAN#P46939
7.34579483701238e-24,-0.614283925217948,0.765,0.836,1.2984426953903099e-19,9,XLOC-003006#APLP-LOCMI#Q9U943
7.47774040693743e-24,-1.57986076851113,0.081,0.195,1.32176539433026e-19,9,XLOC-013556#XLOC-013556
9.002108122830251e-24,1.53317142004643,0.082,0.03,1.5912126317914799e-19,9,XLOC-004005#CAC1G-RAT#O54898
1.0046464226318399e-23,0.735843435493561,0.195,0.104,1.7758130166440497e-19,9,XLOC-025433#G2L2L-XENLA#A0A1L8HFX9
1.02127221419041e-23,0.795160448203257,0.203,0.109,1.8052007658029698e-19,9,XLOC-007086#OTX1A-DANRE#Q90267
1.4634679859371198e-23,-3.3747810280879,0.025,0.117,2.5868260119424496e-19,9,XLOC-012520#GPX2-PONPY#Q4AEI0
4.51573506554024e-23,1.37900103717414,0.067,0.023,7.982013301848919e-19,9,gene-evm.model.ptg000008l.748#TEKT4-XENLA#Q5PPV2
4.93839777125866e-23,1.02913882856206,0.195,0.106,8.7291119004768e-19,9,XLOC-001937#ATF6B-MOUSE#O35451
9.80614443256045e-23,1.6908082809137,0.047,0.013,1.73333408989939e-18,9,gene-evm.model.ptg000010l.1423#GBRB2-RAT#P63138
1.34075276517608e-22,0.769486955318004,0.226,0.128,2.36991458772523e-18,9,gene-evm.model.ptg000037l.67#gene-evm.model.ptg000037l.67
1.5040566738798e-22,-3.56779153086259,0.05,0.146,2.65857057674994e-18,9,XLOC-009944#XLOC-009944
1.60153281174129e-22,0.795550140976782,0.235,0.136,2.8308693980339e-18,9,XLOC-012950#DLGP1-DANRE#Q7ZYZ6
1.77996348416569e-22,-0.494188196715834,0.601,0.697,3.1462634546112797e-18,9,XLOC-005689#SODC-CERCA#P28755
